init_coverage,adam_coverage,bf_coverage,combined_coverage,systems_area,protection_area,Number_of_systems,Number_of_areas,average_system_size,average_area_size,precision,recall,Fscore,env_area
3.715533191,4.656409102,6.955765779,7.236043383,188.4248496,15.76100723,4,50,47.10621239,0.315220145,0.038402808,0.459110466,0.035438514,20
5.97503109,7.110226743,7.217878375,7.853658829,188.4248496,14.32107119,4,50,47.10621239,0.286421424,0.04168059,0.54839884,0.038736458,20
3.683697075,5.362339186,6.16338048,7.200697026,188.4248496,16.88991377,4,60,47.10621239,0.281498563,0.03821522,0.426331189,0.035071501,20
4.598659866,7.591323047,8.001975206,9.14729313,188.4248496,17.69013154,4,60,47.10621239,0.294835526,0.048546108,0.517084517,0.044379565,20
4.383923163,10.54946979,10.32295188,10.98241968,152.975243,20.03425799,4,70,38.24381075,0.286203686,0.071792138,0.548182004,0.063478709,20
3.969268726,6.917513651,8.894635807,11.9595435,152.975243,20.01393861,4,70,38.24381075,0.285913409,0.078179601,0.597560717,0.069134633,20
5.300119224,6.225087245,10.35046708,12.47050564,152.975243,23.00441121,4,80,38.24381075,0.28755514,0.081519764,0.542091929,0.070863338,20
5.464047827,6.962180598,10.89255061,13.93493982,152.975243,22.42021471,4,80,38.24381075,0.280252684,0.091092778,0.621534628,0.079448693,20
7.837678198,9.803216812,13.51288036,15.34876355,192.8483388,26.3105966,4,90,48.2120847,0.292339962,0.079589815,0.58336813,0.070034852,20
4.699698995,10.56963806,14.14799026,15.61267472,192.8483388,26.40642269,4,90,48.2120847,0.293404697,0.080958305,0.591245354,0.071207916,20
10.26517465,14.03848484,14.50389033,16.50470207,192.8483388,28.62021369,4,100,48.2120847,0.286202137,0.085583844,0.576679903,0.074523908,20
8.583963381,11.51226487,13.86884625,16.10044344,192.8483388,27.94751202,4,100,48.2120847,0.27947512,0.083487592,0.576095769,0.072920045,20
0.754724617,0.754724617,0.750945917,0.754724617,41.95212146,2.774653711,1,10,41.95212146,0.277465371,0.017990142,0.272006779,0.016874112,20
0.257240988,0.715709277,0.924393956,0.924393956,41.95212146,3.082366774,1,10,41.95212146,0.308236677,0.022034498,0.299897457,0.020526356,20
0.784701461,0.801299758,1.119348447,1.435463595,41.95212146,8.357573873,1,30,41.95212146,0.278585796,0.03421671,0.171756016,0.028532544,20
0.433604128,1.827074062,1.794810294,1.827074062,41.95212146,6.229489691,1,20,41.95212146,0.311474485,0.04355141,0.293294339,0.037920568,20
1.072279358,1.357882847,1.572927892,1.572927892,41.95212146,9.041750953,1,30,41.95212146,0.301391698,0.037493405,0.173962754,0.030845429,20
0.661391583,0.798285874,2.372718925,2.414553038,41.95212146,11.47025402,1,40,41.95212146,0.286756351,0.057554969,0.210505629,0.045197411,20
0.385065915,1.516941369,1.516941369,1.516941369,41.95212146,6.163117333,1,20,41.95212146,0.308155867,0.036158871,0.246132158,0.031527254,20
0.51746118,0.534461345,2.043011242,2.043011242,41.95212146,11.40629565,1,40,41.95212146,0.285157391,0.04869864,0.179112598,0.038288453,20
2.145583389,2.254615722,2.254615722,2.254615722,41.95212146,17.01424054,1,60,41.95212146,0.283570676,0.053742591,0.132513451,0.038235625,20
1.523530376,2.086741349,2.046864414,2.088615404,41.95212146,15.29550485,1,50,41.95212146,0.305910097,0.049785692,0.136550929,0.036483878,20
1.711386517,3.061827083,2.59891219,3.113428319,41.95212146,14.63602741,1,50,41.95212146,0.292720548,0.074213847,0.212723592,0.055019088,20
1.298009465,3.541877356,3.477519793,3.786605693,41.95212146,16.91842559,1,60,41.95212146,0.28197376,0.090260172,0.223815489,0.064320885,20
1.793674622,2.113784208,2.870636689,2.923114954,43.64454983,20.4967049,1,70,43.64454983,0.29281007,0.066975486,0.142613897,0.045573087,20
2.024449765,2.531862349,2.622923892,3.004818347,43.64454983,19.51895851,1,70,43.64454983,0.278842264,0.068847505,0.15394358,0.047572062,20
1.306481706,4.219350371,3.890542954,4.590498584,43.64454983,23.45639277,1,80,43.64454983,0.29320491,0.105179194,0.195703518,0.068411835,20
2.048579177,2.195935262,3.789564562,3.789564562,43.64454983,26.19284658,1,90,43.64454983,0.291031629,0.086827899,0.144679371,0.054262684,20
3.208234588,4.581596124,4.974634303,5.047778413,43.64454983,22.79715499,1,80,43.64454983,0.284964437,0.115656558,0.221421419,0.075973042,20
2.487021885,2.541116139,3.420631357,3.805022139,43.64454983,26.09665,1,90,43.64454983,0.289962778,0.087182069,0.145805003,0.054559172,20
3.400741334,4.11807069,4.038261643,4.120708863,43.64454983,29.06504739,1,100,43.64454983,0.290650474,0.094415199,0.141775405,0.056673521,20
4.557578592,4.989751118,4.762622933,4.990861864,43.64454983,29.98691445,1,100,43.64454983,0.299869144,0.114352465,0.166434658,0.067781646,20
0,0,1.161558917,1.161558917,106.1833622,2.61595358,2,10,53.09168108,0.261595358,0.01093918,0.444028872,0.01067616,20
0.301276875,0.301276875,0.923578073,1.16559817,106.1833622,3.068816955,2,10,53.09168108,0.306881695,0.01097722,0.379820037,0.010668878,20
0.746659735,1.118268161,2.499212044,3.019797124,106.1833622,5.352506627,2,20,53.09168108,0.267625331,0.028439457,0.564183724,0.027074673,20
1.961451162,1.976668036,2.145706929,2.307879569,106.1833622,6.033808836,2,20,53.09168108,0.301690442,0.021734851,0.38249133,0.020566189,20
0.350836062,0.52912289,0.737702122,0.737702122,57.66968839,8.63780733,2,30,28.8348442,0.287926911,0.012791852,0.085403864,0.011125471,20
1.57946065,2.202136863,2.119945896,2.827949905,57.66968839,8.765964705,2,30,28.8348442,0.292198823,0.049037024,0.322605669,0.042566751,20
0,0,1.40823109,1.62826873,57.66968839,11.64368715,2,40,28.8348442,0.291092179,0.028234394,0.139841333,0.023491407,20
1.628034185,2.442953977,2.283930686,2.336369248,57.66968839,11.19820239,2,40,28.8348442,0.27995506,0.040512951,0.208637884,0.033925378,20
1.113707407,1.171733031,1.862057787,2.43874879,57.66968839,14.70916537,2,50,28.8348442,0.294183307,0.042288226,0.165797904,0.033694217,20
0.749646719,1.886663406,2.530413041,3.201578673,57.66968839,14.79516191,2,50,28.8348442,0.295903238,0.055515796,0.216393622,0.044181126,20
1.30132977,2.207141523,2.624124227,2.858887278,57.66968839,16.90498807,2,60,28.8348442,0.281749801,0.049573482,0.169115013,0.038335899,20
1.765805274,3.102676153,2.791298362,3.488240017,57.66968839,17.02027196,2,60,28.8348442,0.283671199,0.060486542,0.204946197,0.04670293,20
0.326524378,0.608690184,5.950286434,8.046551338,128.4039182,19.86537428,2,70,64.20195908,0.283791061,0.062665933,0.405054102,0.054269844,20
1.198034616,4.490494886,8.082620432,8.583709906,128.4039182,20.13011758,2,70,64.20195908,0.287573108,0.066849283,0.426411315,0.057789515,20
1.713995335,2.864879308,8.363586279,8.952701354,128.4039182,22.85699404,2,80,64.20195908,0.285712426,0.069722961,0.391683234,0.059187144,20
1.421722169,4.461114009,8.611871828,9.403602709,128.4039182,23.13741345,2,80,64.20195908,0.289217668,0.073234546,0.406424112,0.062053056,20
3.015618216,7.324021922,6.941536509,7.989611443,76.78355244,25.62473898,2,90,38.39177622,0.284719322,0.104053683,0.311792891,0.078017232,20
4.848152729,5.182334979,5.457650824,6.460862181,76.78355244,25.81544675,2,90,38.39177622,0.286838297,0.08414383,0.250271175,0.062971981,20
7.524452985,7.925405532,7.691097342,8.19669,76.78355244,29.72731346,2,100,38.39177622,0.297273135,0.106750596,0.275729255,0.076956374,20
6.496664154,7.004955574,6.734807858,7.01660234,76.78355244,28.88706097,2,100,38.39177622,0.28887061,0.09138158,0.242897758,0.066400697,20
1.421704113,1.555801701,2.049639416,2.049639416,132.7245651,2.807471958,3,10,44.24152169,0.280747196,0.015442804,0.730065855,0.015122915,20
1.075156247,1.132172816,2.11922153,2.283028687,132.7245651,2.929155262,3,10,44.24152169,0.292915526,0.017201252,0.779415389,0.016829827,20
0.554884183,0.758519605,2.875751761,3.157096026,132.7245651,5.643616776,3,20,44.24152169,0.282180839,0.023786825,0.559410065,0.022816633,20
1.164405497,2.190065795,2.460976152,3.067191881,132.7245651,5.648722266,3,20,44.24152169,0.282436113,0.023109451,0.542988615,0.022166069,20
1.732476034,2.942428438,3.799730437,4.078594722,97.32001686,8.738304523,3,30,32.44000562,0.291276817,0.041909104,0.46674898,0.03845615,20
2.136137736,2.794462933,3.363864236,3.708610306,97.32001686,9.152437378,3,30,32.44000562,0.305081246,0.038107374,0.405204663,0.034831641,20
2.13780318,3.862917195,3.926984951,3.926984951,97.32001686,11.22866845,3,40,32.44000562,0.280716711,0.040351256,0.349728462,0.036177177,20
3.141762399,4.700521511,4.244292736,4.677711746,97.32001686,11.46498268,3,40,32.44000562,0.286624567,0.048065258,0.407999896,0.042999603,20
2.696490108,3.834877637,4.899798275,6.732768842,152.3893689,14.12766242,3,50,50.79645631,0.282553248,0.044181355,0.476566373,0.040432914,20
2.81302919,3.000199501,4.74673693,5.121815369,152.3893689,14.01129873,3,50,50.79645631,0.280225975,0.033610057,0.365548938,0.030780017,20
2.11040085,3.078368609,5.049448618,6.279112856,152.3893689,17.03622371,3,60,50.79645631,0.283937062,0.041204402,0.36857422,0.037061183,20
2.444169299,3.496964923,7.124224537,9.196153426,152.3893689,17.16815417,3,60,50.79645631,0.286135903,0.060346424,0.535651843,0.054236186,20
1.893743684,2.048051363,6.741741617,10.38155272,163.1395791,20.09416776,3,70,54.37985971,0.287059539,0.063636015,0.516645071,0.056657427,20
3.876787785,5.31782994,8.876545936,12.00808258,163.1395791,20.47071385,3,70,54.37985971,0.292438769,0.073606188,0.586598136,0.065399833,20
2.673782113,3.621530294,8.636322544,11.46902033,163.1395791,23.152404,3,80,54.37985971,0.28940505,0.070301887,0.495370603,0.061564755,20
5.332793532,10.87448678,11.19812442,12.07116868,163.1395791,23.55060362,3,80,54.37985971,0.294382545,0.073992888,0.512563027,0.064658829,20
9.279483695,11.59517407,12.9761037,15.9315758,195.9505074,26.70804023,3,90,65.3168358,0.296756003,0.08130408,0.596508604,0.071551602,20
8.343167621,12.27924298,13.15708011,15.98070723,195.9505074,25.56180861,3,90,65.3168358,0.284020096,0.081554814,0.62517905,0.072143651,20
10.30390248,11.00066938,13.13543914,15.93552328,195.9505074,28.21337016,3,100,65.3168358,0.282133702,0.081324226,0.564821685,0.071088721,20
1.393386533,1.397154985,2.18420322,2.18420322,176.2473708,2.743348821,4,10,44.06184269,0.274334882,0.012392827,0.796181369,0.012202885,20
0.576707212,1.404676096,1.934847823,2.334558204,176.2473708,2.799388071,4,10,44.06184269,0.279938807,0.013245918,0.833953044,0.013038819,20
10.4827489,13.70802333,15.93555379,16.59769698,195.9505074,28.51728265,3,100,65.3168358,0.285172826,0.084703516,0.582022389,0.073942444,20
1.572380575,1.63659661,2.704381189,2.895500414,176.2473708,5.720662733,4,20,44.06184269,0.286033137,0.016428616,0.506147723,0.015912138,20
2.467294041,2.467294041,3.466065898,3.555847959,176.2473708,5.790383191,4,20,44.06184269,0.28951916,0.020175325,0.614095448,0.019533574,20
3.091184658,3.091184658,5.200732732,5.625328883,197.1273392,8.742022772,4,30,49.2818348,0.291400759,0.028536523,0.643481381,0.02732475,20
3.741862935,3.741862935,4.9423993,5.183608457,197.1273392,8.853298609,4,30,49.2818348,0.295109954,0.026295736,0.58550024,0.025165513,20
2.717837746,3.996410362,5.854176752,6.490160833,197.1273392,11.72538387,4,40,49.2818348,0.293134597,0.032923697,0.553513719,0.031075299,20
4.350901516,5.397257127,7.577057921,7.842113878,197.1273392,11.41992264,4,40,49.2818348,0.285498066,0.03978197,0.686704641,0.037603533,20
7.21200732,8.493767238,10.37989166,11.58898079,264.5502429,14.62862301,4,50,66.13756074,0.29257246,0.043806351,0.792212691,0.041510953,20
5.149813709,6.445994448,9.452787314,10.40085742,264.5502429,14.13777018,4,50,66.13756074,0.282755404,0.039315244,0.735678774,0.037320792,20
8.168055315,8.446965857,12.09553077,12.85877549,264.5502429,17.24186406,4,60,66.13756074,0.287364401,0.048606175,0.74578801,0.045632135,20
3.393523384,3.905174681,7.436160752,7.623741718,146.1426425,17.37945189,4,60,36.53566062,0.289657532,0.052166442,0.438664105,0.046622089,20
3.589139931,5.717681493,7.571295158,9.176394185,146.1426425,20.28019307,4,70,36.53566062,0.289717044,0.062790668,0.452480613,0.055139033,20
9.31171539,11.2171623,12.75779468,13.76131666,264.5502429,20.04110093,4,70,66.13756074,0.286301442,0.052017781,0.686654726,0.048354656,20
4.665009013,11.80320552,11.14772675,11.93036906,146.1426425,22.22140418,4,80,36.53566062,0.277767552,0.081635099,0.536886371,0.070860551,20
4.727466392,7.756839588,9.594249824,10.87214009,146.1426425,23.26471758,4,80,36.53566062,0.29080897,0.07439403,0.467323107,0.064177496,20
3.638808186,8.604590117,13.70785813,15.10464477,204.6152359,26.30597301,4,90,51.15380897,0.292288589,0.073819746,0.574190689,0.065410383,20
5.829190286,6.574823368,12.59282893,14.59460326,204.6152359,26.13849386,4,90,51.15380897,0.29042771,0.07132706,0.558356703,0.063247529,20
7.766663865,11.34437518,13.4863861,15.82834342,204.6152359,28.26624771,4,100,51.15380897,0.282662477,0.077356622,0.559973279,0.067967376,20
5.837716114,17.94460212,16.86921677,18.72182176,204.6152359,28.67735601,4,100,51.15380897,0.28677356,0.091497692,0.652843371,0.080250391,20
0,0,0.469761105,0.541225903,21.58820402,3.113146602,1,10,21.58820402,0.31131466,0.025070446,0.173851724,0.021910782,20
0.228104134,0.228104134,0.312201485,0.312201485,21.58820402,2.915893258,1,10,21.58820402,0.291589326,0.01446167,0.107068901,0.012740787,20
0,0,0.361855589,0.545896351,21.58820402,2.965418161,1,10,21.58820402,0.296541816,0.025286789,0.184087478,0.022232824,20
0,0,0.980526813,1.090043859,21.58820402,8.501866439,1,30,21.58820402,0.283395548,0.050492568,0.128212301,0.036226032,20
0,0,0.312571683,0.312571683,21.58820402,6.051234524,1,20,21.58820402,0.302561726,0.014478818,0.051654201,0.011308901,20
0.333667371,0.333667371,0.563839541,0.563839541,21.58820402,8.99738175,1,30,21.58820402,0.299912725,0.026117946,0.062667069,0.018434813,20
0.552138456,0.552474921,0.561911134,0.615817572,21.58820402,6.385598403,1,20,21.58820402,0.31927992,0.028525651,0.096438506,0.022014082,20
0.725162824,1.129727053,1.129727053,1.129727053,21.58820402,5.587822683,1,20,21.58820402,0.279391134,0.052330757,0.202176611,0.041570722,20
1.063803988,1.203929346,1.203929346,1.203929346,21.58820402,11.4671627,1,40,21.58820402,0.286679067,0.055767925,0.104989297,0.0364216,20
0.547680314,0.831193176,0.804614203,0.831193673,21.58820402,8.506713859,1,30,21.58820402,0.283557129,0.038502215,0.097710313,0.027619071,20
0.792818144,0.792818144,1.354183256,1.703820581,21.58820402,11.77937802,1,40,21.58820402,0.29448445,0.078923683,0.144644359,0.051062153,20
1.023681424,1.068764286,1.11834356,1.436597436,21.58820402,12.11072518,1,40,21.58820402,0.30276813,0.066545482,0.118621917,0.042630359,20
2.437720107,2.437720107,2.946720761,3.37158055,70.79193424,14.74839375,1,50,70.79193424,0.294967875,0.04762662,0.228606627,0.0394151,20
1.689984443,3.726621111,3.432575104,3.432575104,70.79193424,14.31996166,1,50,70.79193424,0.286399233,0.048488223,0.239705607,0.040330145,20
2.621942578,3.656764363,3.873278038,4.327042728,70.79193424,13.99994272,1,50,70.79193424,0.279998854,0.061123386,0.309075745,0.051031336,20
2.08311191,2.08311191,4.656151654,4.757947639,70.79193424,16.80886106,1,60,70.79193424,0.280147684,0.067210307,0.28306187,0.054313978,20
3.460953336,4.071367447,3.750224251,4.77152699,70.79193424,20.63779011,1,70,70.79193424,0.294825573,0.067402128,0.231203388,0.052187918,20
1.399786205,2.616460963,3.490662801,4.317898638,70.79193424,16.94979878,1,60,70.79193424,0.282496646,0.060994218,0.254746307,0.049211458,20
1.56536795,2.33657565,3.775151554,5.559442705,70.79193424,20.6187428,1,70,70.79193424,0.294553469,0.078532149,0.269630538,0.060818308,20
3.012450369,4.278847552,3.968037147,4.278847552,70.79193424,17.04031256,1,60,70.79193424,0.284005209,0.060442586,0.251101471,0.048716135,20
3.170215489,5.302819549,4.671384511,5.761533735,70.79193424,19.89670144,1,70,70.79193424,0.284238592,0.081386867,0.289572307,0.063530934,20
2.813521047,3.09514666,4.995405412,5.199220576,70.79193424,22.85761232,1,80,70.79193424,0.285720154,0.073443686,0.227461228,0.05551784,20
2.342585031,3.265055309,5.730156105,6.789784218,70.79193424,22.65667976,1,80,70.79193424,0.283208497,0.095911834,0.299681343,0.072657945,20
3.386712293,4.022846432,4.824593278,5.528043254,70.79193424,23.69616946,1,80,70.79193424,0.296202118,0.078088603,0.233288476,0.058505177,20
0.373508322,5.026869082,5.004154885,5.026869082,78.30150336,24.82815943,1,90,78.30150336,0.275868438,0.064198883,0.202466441,0.048743193,20
0.056005948,0.414688849,5.511241944,6.111909068,78.30150336,25.663908,1,90,78.30150336,0.285154533,0.078056088,0.238151924,0.058787908,20
0.804913198,7.339829385,6.667500433,6.984529938,78.30150336,25.91948925,1,90,78.30150336,0.287994325,0.089200458,0.269470199,0.067016536,20
0.049699633,6.536453518,6.412131624,6.536453518,78.30150336,28.55211536,1,100,78.30150336,0.285521154,0.083478008,0.228930622,0.061172037,20
0.152226024,6.102906201,6.529603925,7.433568565,78.30150336,28.23391703,1,100,78.30150336,0.28233917,0.094935196,0.263285061,0.069775559,20
0.669109254,5.88487038,6.527585703,7.4923824,78.30150336,29.79292072,1,100,78.30150336,0.297929207,0.095686316,0.25148197,0.069313311,20
0.399943797,0.399943797,0.694319888,0.809048399,95.34577719,2.921495674,2,10,47.67288859,0.292149567,0.008485414,0.276929521,0.008233142,20
0,0,1.46581088,1.545313364,95.34577719,3.106687299,2,10,47.67288859,0.31066873,0.016207465,0.497415161,0.015696035,20
0.917047877,1.137315583,1.177425799,1.177425799,95.34577719,2.836854107,2,10,47.67288859,0.283685411,0.012349008,0.415046299,0.0119922,20
0.715952457,1.399632239,1.95317241,2.095149548,95.34577719,5.619700331,2,20,47.67288859,0.280985017,0.021974225,0.37282229,0.020751148,20
0,0,1.732175992,1.787868113,95.34577719,5.588321818,2,20,47.67288859,0.279416091,0.018751414,0.31992934,0.017713222,20
0.885360411,1.830259703,1.865670662,1.865670662,95.34577719,5.750246831,2,20,47.67288859,0.287512342,0.019567418,0.324450535,0.018454441,20
1.136971778,1.136971778,1.931373091,2.009722326,87.33120111,8.485561035,2,30,43.66560056,0.282852034,0.02301265,0.236840242,0.020974642,20
0.579099322,1.154341871,1.737984237,1.737984237,87.33120111,8.60225938,2,30,43.66560056,0.286741979,0.019901069,0.202038111,0.018116559,20
2.504563662,3.070880933,3.602724293,4.040701129,87.33120111,9.117185606,2,30,43.66560056,0.303906187,0.0462687,0.443196103,0.041894958,20
1.5704355,1.818219909,2.410183493,3.098660159,87.33120111,11.41594263,2,40,43.66560056,0.285398566,0.035481708,0.271432702,0.031379745,20
2.540484921,2.685799083,3.525560038,3.525560038,87.33120111,11.59729516,2,40,43.66560056,0.289932379,0.040369994,0.303998475,0.035637457,20
1.390233001,2.51083205,3.309237249,3.858712785,87.33120111,10.99852785,2,40,43.66560056,0.274963196,0.044184813,0.350839025,0.039242585,20
1.848976505,2.672686125,4.211489307,5.719921157,91.84240718,14.62224891,2,50,45.92120359,0.292444978,0.062279739,0.391179304,0.05372601,20
1.377987668,5.181423374,4.860314996,4.860314996,91.84240718,14.21032469,2,50,45.92120359,0.284206494,0.052920161,0.342027019,0.04582923,20
0.759298754,2.615419002,4.850535401,5.827684121,91.84240718,15.40614216,2,50,45.92120359,0.308122843,0.063453086,0.378270177,0.054338116,20
1.34544497,2.695253303,3.693555622,4.390314147,91.84240718,17.51379843,2,60,45.92120359,0.29189664,0.04780269,0.25067744,0.040146914,20
1.932543431,6.016178116,6.611342629,7.181978828,91.84240718,17.41158145,2,60,45.92120359,0.290193024,0.078198939,0.412482855,0.065736537,20
1.650946489,3.91490957,4.421171536,5.582118806,91.84240718,17.38537669,2,60,45.92120359,0.289756278,0.060779317,0.321081269,0.051105301,20
1.118275318,6.224470325,5.881794289,6.922907278,100.6376125,20.00658053,2,70,50.31880624,0.285808293,0.068790456,0.34603151,0.057382847,20
1.145595971,8.484967868,7.77361394,8.449271786,100.6376125,20.332327,2,70,50.31880624,0.290461814,0.083957395,0.415558523,0.069846045,20
1.465311792,1.710089519,6.211938938,6.646711206,100.6376125,20.5980312,2,70,50.31880624,0.294257589,0.066045995,0.322686724,0.054824728,20
0.711508854,5.498075214,6.654118646,7.271117428,100.6376125,22.02339534,2,80,50.31880624,0.275292442,0.072250496,0.330154243,0.059278148,20
1.835483146,3.251125245,5.883379859,6.150487376,100.6376125,23.74779624,2,80,50.31880624,0.296847453,0.061115196,0.258991921,0.049447017,20
1.127907964,6.775556931,7.030926676,9.265598996,100.6376125,23.16684935,2,80,50.31880624,0.289585617,0.092068947,0.39995076,0.07484059,20
1.806867781,2.120921957,6.071617028,6.531631832,80.52758648,26.01592739,2,90,40.26379324,0.28906586,0.081110488,0.25106281,0.061304828,20
2.842936163,5.450553801,5.722364112,6.972896587,80.52758648,25.79835663,2,90,40.26379324,0.286648407,0.08659016,0.270284526,0.065580388,20
3.649575775,3.879750152,6.05842259,6.959544644,80.52758648,26.18107256,2,90,40.26379324,0.290900806,0.086424354,0.265823512,0.065220055,20
2.866841828,3.689246499,5.799136961,7.021974477,80.52758648,29.32930427,2,100,40.26379324,0.293293043,0.087199614,0.239418379,0.06391929,20
3.014081916,4.672286052,5.98437748,6.142091228,80.52758648,29.06314864,2,100,40.26379324,0.290631486,0.076273132,0.211336057,0.056045716,20
3.794380725,4.107356678,7.764026292,8.443896369,80.52758648,29.01656643,2,100,40.26379324,0.290165664,0.104857189,0.291002603,0.077082128,20
1.041102051,1.041102051,1.665891528,1.665891528,162.0835168,2.759920823,3,10,54.02783893,0.275992082,0.010277982,0.603601203,0.010105901,20
0.946440438,0.946440438,1.659683757,1.66134395,162.0835168,2.351403635,3,10,54.02783893,0.235140364,0.010249925,0.706532866,0.010103352,20
1.152535306,1.152535306,1.990230759,1.990230759,162.0835168,2.67817806,3,10,54.02783893,0.267817806,0.012279045,0.743128617,0.012079451,20
0.839700703,1.217222435,4.666821585,5.103505264,162.0835168,5.934678477,3,20,54.02783893,0.296733924,0.031486886,0.859946379,0.030374718,20
1.784989986,1.871659636,2.702248848,2.724339123,162.0835168,5.611419522,3,20,54.02783893,0.280570976,0.016808243,0.485499099,0.016245804,20
2.113069189,2.548013032,2.966406865,2.99207143,162.0835168,5.363649574,3,20,54.02783893,0.268182479,0.01846006,0.557842452,0.017868749,20
1.679598362,1.893635184,4.093385141,4.222198632,137.3289644,8.890899279,3,30,45.77632147,0.296363309,0.030745143,0.474889941,0.028875684,20
1.607401433,2.297671549,3.83959087,4.499384592,137.3289644,9.124831134,3,30,45.77632147,0.304161038,0.032763551,0.493092368,0.030722212,20
1.650682672,2.260383381,5.193017188,5.521497962,137.3289644,8.555803344,3,30,45.77632147,0.285193445,0.040206361,0.645351201,0.037848351,20
2.222283064,2.222283064,5.318272126,5.823257826,137.3289644,11.27513831,3,40,45.77632147,0.281878458,0.042403712,0.51646886,0.039186387,20
1.38531352,1.700460849,5.567880816,5.912086841,137.3289644,10.97860647,3,40,45.77632147,0.274465162,0.043050546,0.53850977,0.039863689,20
1.208660063,2.727657965,5.942660177,6.139079458,137.3289644,11.54083549,3,40,45.77632147,0.288520887,0.044703457,0.53194411,0.04123791,20
3.445286874,4.259813283,4.441881497,5.692276928,96.67380634,14.76230302,3,50,32.22460211,0.29524606,0.058881274,0.385595453,0.051081081,20
2.143991839,3.001679866,3.662549038,4.352453241,96.67380634,14.64722663,3,50,32.22460211,0.292944533,0.045022053,0.297152038,0.039098211,20
1.088143909,3.771281448,3.644822322,4.170246835,96.67380634,14.22609405,3,50,32.22460211,0.284521881,0.043137298,0.293140677,0.037603702,20
3.317360269,4.524544842,5.076944234,5.439143946,96.67380634,16.75689357,3,60,32.22460211,0.279281559,0.056262851,0.324591424,0.047951251,20
3.862854939,5.730704348,6.892632519,7.913587655,96.67380634,17.55127548,3,60,32.22460211,0.292521258,0.081858654,0.450883907,0.069280648,20
3.942626922,5.793794059,5.969133031,6.291822799,96.67380634,16.85905336,3,60,32.22460211,0.280984223,0.065083015,0.373201429,0.055418518,20
7.370831926,8.562846497,8.496086778,9.172380054,138.3508203,20.79272036,3,70,46.11694011,0.297038862,0.066297981,0.4411342,0.057635893,20
4.265845189,5.24534903,7.729499131,8.663173092,138.3508203,20.43031492,3,70,46.11694011,0.291861642,0.062617432,0.424035221,0.054560468,20
4.421172756,5.303732492,8.151906432,9.302956067,138.3508203,20.83711621,3,70,46.11694011,0.297673089,0.067241785,0.446460824,0.058440082,20
7.245943195,10.77577269,10.86585116,11.63188683,138.3508203,23.99995379,3,80,46.11694011,0.299999422,0.084075301,0.484662885,0.071646636,20
5.800138392,8.497420404,9.502946018,10.51807192,138.3508203,22.55015462,3,80,46.11694011,0.281876933,0.076024644,0.466430146,0.065369846,20
5.693423929,6.864602443,9.832268396,11.81883047,138.3508203,23.09087899,3,80,46.11694011,0.288635987,0.08542653,0.511839782,0.073208041,20
3.487595282,3.487595282,8.239420163,9.743458707,133.8702782,25.90540867,3,90,44.62342606,0.287837874,0.072782838,0.376116773,0.060982111,20
2.394346977,9.498708047,9.14154825,10.11123429,133.8702782,26.51821363,3,90,44.62342606,0.294646818,0.075530091,0.381293945,0.063042143,20
3.620847519,10.7101141,10.48829155,11.78489991,133.8702782,25.42832853,3,90,44.62342606,0.282536984,0.088032236,0.463455547,0.073979931,20
4.447784958,8.935909439,10.63716561,12.45151741,133.8702782,29.53112916,3,100,44.62342606,0.295311292,0.093011814,0.42164041,0.076202021,20
3.736147874,3.736147874,8.954732015,10.84324079,133.8702782,29.9023126,3,100,44.62342606,0.299023126,0.08099812,0.362622147,0.06620913,20
4.148885936,8.185532452,9.866207972,10.22300749,133.8702782,28.9860796,3,100,44.62342606,0.289860796,0.076365028,0.352686794,0.062773156,20
1.247796654,1.679604556,2.5130835,2.548838468,188.5489144,3.282383668,4,10,47.13722861,0.328238367,0.013518182,0.77652058,0.013286875,20
0.7995791,1.139431399,1.882504292,1.890374299,188.5489144,2.59939909,4,10,47.13722861,0.259939909,0.010025909,0.727235116,0.009889568,20
0.421980116,0.873299715,1.259979259,1.259979259,188.5489144,3.037464257,4,10,47.13722861,0.303746426,0.006682506,0.414812868,0.00657656,20
1.399569572,1.805811948,3.268400568,3.708193908,188.5489144,5.713336033,4,20,47.13722861,0.285666802,0.019667013,0.649041801,0.019088597,20
1.710400797,2.565322243,2.882641673,3.913613294,188.5489144,5.636665055,4,20,47.13722861,0.281833253,0.020756488,0.694313615,0.020153985,20
1.568896931,3.14554505,3.206789222,3.25500376,188.5489144,5.503290596,4,20,47.13722861,0.27516453,0.017263445,0.591464998,0.016773856,20
1.631084916,2.74698625,4.279988785,4.819309338,151.5575193,8.657363349,4,30,37.88937982,0.288578778,0.03179855,0.556671719,0.030080285,20
1.43205655,2.568584472,4.631627114,5.433744867,151.5575193,8.368179605,4,30,37.88937982,0.27893932,0.035852691,0.649334159,0.033976684,20
2.473806937,2.62535138,4.585203101,4.963789887,151.5575193,8.865424504,4,30,37.88937982,0.29551415,0.032751855,0.559904366,0.030941895,20
2.111119852,2.854577523,7.053732298,7.378779858,151.5575193,11.71564845,4,40,37.88937982,0.292891211,0.048686333,0.629822573,0.04519285,20
1.694304378,3.878753443,6.156657789,7.726379907,151.5575193,12.02105001,4,40,37.88937982,0.30052625,0.050979852,0.642737523,0.047233448,20
2.866081615,4.40223449,5.972606717,6.389283022,151.5575193,11.78559872,4,40,37.88937982,0.294639968,0.04215748,0.5421263,0.039115716,20
